"","id","name","image_url","is_closed","url","review_count","rating","price","phone","display_phone","distance","coordinates.latitude","coordinates.longitude","location.address1","location.city","location.zip_code","location.country","location.state","category","X","start","end","is.overnight","start.r","end.r"
"522","santa-fe-mexican-grill-and-cantina-seattle","Santa Fe Mexican Grill & Cantina","https://s3-media4.fl.yelpcdn.com/bphoto/NDauUbkZOrnYD7T3zpAyZQ/o.jpg",FALSE,"https://www.yelp.com/biz/santa-fe-mexican-grill-and-cantina-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,NA,12065339213,"(206) 533-9213",2988.58939694128,47.76603,-122.36553,"630 NW Richmond Beach Rd","Seattle",98177,"US","WA","mexican",257,1100,2128.57142857143,FALSE,1100,2129
"523","haenam-kalbi-and-calamari-shoreline","Haenam Kalbi & Calamari","https://s3-media4.fl.yelpcdn.com/bphoto/XqipZMvDTgzleCMmQh1ddg/o.jpg",FALSE,"https://www.yelp.com/biz/haenam-kalbi-and-calamari-shoreline?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",210,4,"$$",12063677843,"(206) 367-7843",2017.30073298411,47.73792,-122.34552,"15001 Aurora Ave N","Shoreline",98133,"US","WA",NA,82,1100,0,FALSE,1100,0
"524","salt-and-iron-edmonds","Salt and Iron","https://s3-media4.fl.yelpcdn.com/bphoto/9bcLxnsGir6MVhiBQ2b3uw/o.jpg",FALSE,"https://www.yelp.com/biz/salt-and-iron-edmonds?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",451,4,"$$",14253611112,"(425) 361-1112",8058.40129452284,47.8113012741834,-122.37917938706,"321 Main St","Edmonds",98020,"US","WA",NA,38,1042.85714285714,2228.57142857143,FALSE,1043,2229
"525","kobe-bento-teriyaki-shoreline-2","Kobe Bento Teriyaki","https://s3-media1.fl.yelpcdn.com/bphoto/wdAdzUGFmbQ2BPFEGNTHeA/o.jpg",FALSE,"https://www.yelp.com/biz/kobe-bento-teriyaki-shoreline-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",3,5,"$",12065331927,"(206) 533-1927",3320.38471759146,47.7615478,-122.3457512,"18336 Aurora Ave N","Shoreline",98133,"US","WA","japanese",242,1030,2100,FALSE,1030,2100
"526","beyond-the-bowl-seattle","Beyond The Bowl","https://s3-media1.fl.yelpcdn.com/bphoto/YilJDvM0cT3dVfk9nlJjsg/o.jpg",FALSE,"https://www.yelp.com/biz/beyond-the-bowl-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",59,4.5,"$$",12062574489,"(206) 257-4489",6199.38026033959,47.7197699,-122.29466,"12518 Lake City Way NE","Seattle",98125,"US","WA","japanese",153,1200,2125.71428571429,FALSE,1200,2126
"527","kiriba-sushi-seattle","Kiriba Sushi","https://s3-media4.fl.yelpcdn.com/bphoto/rp19-UdrdAMF0W_se1-S3Q/o.jpg",FALSE,"https://www.yelp.com/biz/kiriba-sushi-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",146,4,"$$",12063632288,"(206) 363-2288",1457.77739683887,47.73394,-122.35447,"323 N 145th St","Seattle",98133,"US","WA","japanese",22,1440.90909090909,1795.45454545455,FALSE,1441,1795
"528","rise-and-shine-bakery-shoreline","Rise & Shine Bakery","https://s3-media3.fl.yelpcdn.com/bphoto/jAMNPX3rnj3i6fud_C-Fvg/o.jpg",FALSE,"https://www.yelp.com/biz/rise-and-shine-bakery-shoreline?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",59,5,"$",12066294987,"(206) 629-4987",4387.33359448375,47.77385,-122.34572,"19920 Aurora Ave N","Shoreline",98133,"US","WA",NA,231,1033.33333333333,1900,FALSE,1033,1900
"529","indo-cafe-seattle-2","Indo Cafe","https://s3-media2.fl.yelpcdn.com/bphoto/FXa6xSgxY8iWeQSGe8IvUA/o.jpg",FALSE,"https://www.yelp.com/biz/indo-cafe-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",204,4,"$$",12063610699,"(206) 361-0699",2300.37458419354,47.7301330566406,-122.344604492188,"13754 Aurora Ave N","Seattle",98133,"US","WA",NA,8,1130,2128.57142857143,FALSE,1130,2129
"530","yangs-noodle-seattle","Yang's Noodle","https://s3-media4.fl.yelpcdn.com/bphoto/3T4dXUNf4Kob1_nkgeDbkQ/o.jpg",FALSE,"https://www.yelp.com/biz/yangs-noodle-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",128,4,"$$",12063621206,"(206) 362-1206",2046.78424492378,47.73583,-122.34551,"14725 Aurora Ave N","Seattle",98133,"US","WA","chinese",25,1100,2153.33333333333,FALSE,1100,2153
"531","flintcreek-cattle-seattle-2","Flintcreek Cattle","https://s3-media4.fl.yelpcdn.com/bphoto/oSTIRuwo60fTpqba3Zki6w/o.jpg",FALSE,"https://www.yelp.com/biz/flintcreek-cattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",210,4.5,"$$$",12064575656,"(206) 457-5656",5529.91436271614,47.6904199617095,-122.355570159853,"8421 Greenwood Ave N","Seattle",98103,"US","WA",NA,170,1600,2230,FALSE,1600,2230
"532","the-guest-house-kenmore","The Guest House","https://s3-media3.fl.yelpcdn.com/bphoto/fYm3SpUYB-YKGCFYOUW9YQ/o.jpg",FALSE,"https://www.yelp.com/biz/the-guest-house-kenmore?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",28,4.5,"$$",14254024990,"(425) 402-4990",9171.3489316023,47.73836,-122.25004,"6810 NE 153rd Pl","Kenmore",98028,"US","WA",NA,172,1227.27272727273,1681.81818181818,FALSE,1227,1682
"533","asadero-ballard-seattle","Asadero Ballard","https://s3-media1.fl.yelpcdn.com/bphoto/8Rugzh7N9nm7AADh_ILj2A/o.jpg",FALSE,"https://www.yelp.com/biz/asadero-ballard-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",294,4.5,"$$",12066594499,"(206) 659-4499",8034.94905476322,47.66687,-122.38282,"5405 Leary Ave NW","Seattle",98107,"US","WA","mexican",162,1100,2200,FALSE,1100,2200
"534","thai-thai-kitchen-seattle-2","Thai Thai Kitchen","https://s3-media1.fl.yelpcdn.com/bphoto/uRBArNWS0Yx58UOScUM5lQ/o.jpg",FALSE,"https://www.yelp.com/biz/thai-thai-kitchen-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",30,4.5,"$$",12063973211,"(206) 397-3211",4932.7209089114,47.698564,-122.344872,"9525 Aurora Ave N","Seattle",98103,"US","WA","thai",144,1128.57142857143,2100,FALSE,1129,2100
"535","pizzeria-pulcinella-seattle-2","Pizzeria Pulcinella","https://s3-media3.fl.yelpcdn.com/bphoto/ByT_KY5taWftKHyROe2WQQ/o.jpg",FALSE,"https://www.yelp.com/biz/pizzeria-pulcinella-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",356,4.5,"$$",12067726861,"(206) 772-6861",1635.73714447151,47.511393,-122.24818,"10003 Rainier Ave S","Seattle",98178,"US","WA","italian",131,1128.57142857143,2128.57142857143,FALSE,1129,2129
"536","el-burrito-loco-renton-2","El Burrito Loco","https://s3-media1.fl.yelpcdn.com/bphoto/Gmddzxsi04v-HuA6L6xkeQ/o.jpg",FALSE,"https://www.yelp.com/biz/el-burrito-loco-renton-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",276,4.5,"$",14252553043,"(425) 255-3043",3516.9675233621,47.4793711260086,-122.206490710511,"306 Williams Ave S","Renton",98057,"US","WA","mexican",166,900,2200,FALSE,900,2200
"537","peyrassol-cafe-renton-3","Peyrassol Cafe","https://s3-media3.fl.yelpcdn.com/bphoto/AlE--fMgyqginAgn3KalKw/o.jpg",FALSE,"https://www.yelp.com/biz/peyrassol-cafe-renton-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",208,4.5,"$$",14252825472,"(425) 282-5472",3224.93375056033,47.5029822737658,-122.203620672226,"1083 Lake Washington Blvd N","Renton",98056,"US","WA",NA,142,1462.5,1873.75,FALSE,1462,1874
"538","feast-buffet-renton","Feast Buffet","https://s3-media2.fl.yelpcdn.com/bphoto/iPuzR98hxanZw7fjAYTY1g/o.jpg",FALSE,"https://www.yelp.com/biz/feast-buffet-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",713,3.5,"$$",14252351888,"(425) 235-1888",3083.66580714641,47.47651,-122.21802,"485 Renton Center Way SW","Renton",98057,"US","WA",NA,331,1365,1899.28571428571,FALSE,1365,1899
"539","bagels-etc-tukwila-2","Bagels etc","https://s3-media3.fl.yelpcdn.com/bphoto/aEZxf9leBSlYCvZPhlDQ6Q/o.jpg",FALSE,"https://www.yelp.com/biz/bagels-etc-tukwila-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",12,5,"$",12067552095,"(206) 755-2095",3890.46605525986,47.4650041,-122.2671974,"2800 Southcenter Blvd","Tukwila",98188,"US","WA",NA,238,944.285714285714,2111.42857142857,FALSE,944,2111
"540","organic-juice-bar-and-gyros-renton-3","Organic Juice Bar & Gyros","https://s3-media4.fl.yelpcdn.com/bphoto/lj7tzWrlBafMzjYsNmHgMA/o.jpg",FALSE,"https://www.yelp.com/biz/organic-juice-bar-and-gyros-renton-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",181,4.5,"$",14252777755,"(425) 277-7755",3278.69152931339,47.4765849842386,-122.213779567459,"229 S 4th Pl","Renton",98057,"US","WA",NA,127,1333.33333333333,1433.33333333333,TRUE,1333,1433
"541","skyway-park-bowl-seattle-2","Skyway Park Bowl","https://s3-media2.fl.yelpcdn.com/bphoto/YF_7V1WWlFqvoYwoMQQNaw/o.jpg",FALSE,"https://www.yelp.com/biz/skyway-park-bowl-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",41,3,"$",12067721220,"(206) 772-1220",59.578605427074,47.49648,-122.24615,"11819 Renton Ave S","Seattle",98178,"US","WA",NA,187,1200,66.6666666666667,TRUE,1200,67
"542","sunset-cafe-seattle","Sunset Cafe","https://s3-media4.fl.yelpcdn.com/bphoto/d9iUjQ0pGC11YEhNan9k-w/o.jpg",FALSE,"https://www.yelp.com/biz/sunset-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",234,4.5,"$$",12067220342,"(206) 722-0342",4126.13648053398,47.52994,-122.27022,"8115 Rainier Ave S","Seattle",98118,"US","WA",NA,118,1085.71428571429,2214.28571428571,FALSE,1086,2214
"543","yummy-juans-renton","Yummy Juan's","https://s3-media3.fl.yelpcdn.com/bphoto/Tr-5lSikYAl0OJrd2yOqWQ/o.jpg",FALSE,"https://www.yelp.com/biz/yummy-juans-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",94,4.5,"$",14252765579,"(425) 276-5579",3571.16600973531,47.47983,-122.20519,"900 S 3rd St","Renton",98057,"US","WA","mexican",165,800,2200,FALSE,800,2200
"544","waters-table-renton-6","Water's Table","https://s3-media2.fl.yelpcdn.com/bphoto/6KAz4_UOesLcoHOl0AW91Q/o.jpg",FALSE,"https://www.yelp.com/biz/waters-table-renton-6?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",95,3.5,"$$$",14252031234,"(425) 203-1234",3094.8027598832,47.503312,-122.20551,"1053 Lake Washington Blvd N","Renton",98056,"US","WA",NA,333,630,2208.57142857143,FALSE,630,2209
"545","ezells-famous-chicken-seattle-2","Ezell's Famous Chicken","https://s3-media2.fl.yelpcdn.com/bphoto/vJj1z1xMg81WQNtmZOGjOw/o.jpg",FALSE,"https://www.yelp.com/biz/ezells-famous-chicken-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",68,3,"$",12067721925,"(206) 772-1925",143.70328666403,47.4968999,-122.24754,"11805 Renton Ave S","Seattle",98178,"US","WA",NA,201,1014.28571428571,2114.28571428571,FALSE,1014,2114
"546","king-donuts-seattle","King Donuts","https://s3-media3.fl.yelpcdn.com/bphoto/SQvhQT06YWHGoK2m0UC3uA/o.jpg",FALSE,"https://www.yelp.com/biz/king-donuts-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",117,4,"$",12067213103,"(206) 721-3103",3188.88848774311,47.520405,-122.269648,"9232 Rainier Ave S","Seattle",98118,"US","WA","thai",23,700,1900,FALSE,700,1900
"547","paranormal-pie-seattle-4","Paranormal Pie","https://s3-media3.fl.yelpcdn.com/bphoto/k4n5M-IXp-UiUzNc7GefiQ/o.jpg",FALSE,"https://www.yelp.com/biz/paranormal-pie-seattle-4?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",13,4,"$$",12067217777,"(206) 721-7777",2897.3720176504,47.5198569401602,-122.263498976827,"9435 Rainier Ave S","Seattle",98118,"US","WA",NA,64,1100,2200,FALSE,1100,2200
"548","hong-kong-seafood-restaurant-seattle-2","Hong Kong Seafood Restaurant","https://s3-media2.fl.yelpcdn.com/bphoto/68umqBQrxNovYmEp24C5eA/o.jpg",FALSE,"https://www.yelp.com/biz/hong-kong-seafood-restaurant-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",190,3.5,"$$",12067231718,"(206) 723-1718",2975.10691178242,47.52009,-122.26506,"9400 Rainier Ave S","Seattle",98118,"US","WA","cantonese",265,1071.42857142857,2200,FALSE,1071,2200
"549","trenchers-kitchen-and-tap-renton","Trenchers Kitchen & Tap","https://s3-media2.fl.yelpcdn.com/bphoto/qvh5Ax8UUMpY1mugG7ZgCQ/o.jpg",FALSE,"https://www.yelp.com/biz/trenchers-kitchen-and-tap-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",196,3.5,"$$",14252550714,"(425) 255-0714",3090.84163420963,47.498551,-122.2045,"822 N 10th Pl","Renton",98057,"US","WA",NA,317,1071.42857142857,1314.28571428571,TRUE,1071,1314
"550","heaven-sent-fried-chicken-renton","Heaven Sent Fried Chicken","https://s3-media2.fl.yelpcdn.com/bphoto/ILA5uQXEeSS12kOO-PEjFA/o.jpg",FALSE,"https://www.yelp.com/biz/heaven-sent-fried-chicken-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",255,3.5,"$",14259173000,"(425) 917-3000",3290.93201775356,47.4794693,-122.2100296,"509 S 3rd St","Renton",98057,"US","WA",NA,320,1014.28571428571,2085.71428571429,FALSE,1014,2086
"551","sizzle-dogs-renton","Sizzle Dogs","https://s3-media1.fl.yelpcdn.com/bphoto/Gt_zOQDru3boti0eOT7KHw/o.jpg",FALSE,"https://www.yelp.com/biz/sizzle-dogs-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",16,5,"$",14256389135,"(425) 638-9135",3481.77052788734,47.5003645,-122.1995159,"1000 Garden Ave N","Renton",98057,"US","WA",NA,243,930,1700,FALSE,930,1700
"552","burnetts-pub-renton","Burnett's Pub","https://s3-media1.fl.yelpcdn.com/bphoto/1TZ0C4TMcn920eGRoBvTUg/o.jpg",FALSE,"https://www.yelp.com/biz/burnetts-pub-renton?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",134,3.5,"$",14255726518,"(425) 572-6518",3507.1290580748,47.47845,-122.20758,"340 Burnett Ave S","Renton",98057,"US","WA","vietnamese",291,1600,66.6666666666667,TRUE,1600,67
"553","chan-seattle-seattle-2","Chan Seattle","https://s3-media4.fl.yelpcdn.com/bphoto/GW_ZhVgN9AFy6R7uJwB8Ig/o.jpg",FALSE,"https://www.yelp.com/biz/chan-seattle-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",670,4.5,"$$",12064435443,"(206) 443-5443",280.34204306935,47.6098823547363,-122.341438293457,"86 Pine St","Seattle",98101,"US","WA",NA,168,1700,2200,FALSE,1700,2200
"554","ludis-seattle","Ludi's","https://s3-media4.fl.yelpcdn.com/bphoto/FaUSTpPQZVSaK3CuWjrbRw/o.jpg",FALSE,"https://www.yelp.com/biz/ludis-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",359,4,"$",12066822324,"(206) 682-2324",208.204568802818,47.60964,-122.33876,"200 Pike St","Seattle",98101,"US","WA",NA,74,600,2000,FALSE,600,2000
"555","sushi-kashiba-seattle","Sushi Kashiba","https://s3-media4.fl.yelpcdn.com/bphoto/iPcf5cZIqM6J-RylKLM4RA/o.jpg",FALSE,"https://www.yelp.com/biz/sushi-kashiba-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",583,4.5,"$$$$",12064418844,"(206) 441-8844",287.534285239638,47.6098011662063,-122.341460804441,"86 Pine St","Seattle",98101,"US","WA","japanese",100,1700,2200,FALSE,1700,2200
"556","james-moore-bar-and-kitchen-seattle","James Moore Bar & Kitchen","https://s3-media2.fl.yelpcdn.com/bphoto/FhhpuKm3JvPDL5zGHmAbhw/o.jpg",FALSE,"https://www.yelp.com/biz/james-moore-bar-and-kitchen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",33,4.5,"$$",12064430899,"(206) 443-0899",212.710756047364,47.611395689021,-122.341421407736,"1920 2nd Ave","Seattle",98101,"US","WA",NA,151,1130,416.666666666667,TRUE,1130,417
"557","rn74-seattle","RN74","https://s3-media2.fl.yelpcdn.com/bphoto/JM67GC-jxudbcf_YbfTjFQ/o.jpg",FALSE,"https://www.yelp.com/biz/rn74-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",950,4,"$$$",12064567474,"(206) 456-7474",215.87884226018,47.60997,-122.33681,"1433 4th Ave","Seattle",98101,"US","WA","french",11,1600,2153.33333333333,FALSE,1600,2153
"558","dahlia-bakery-seattle","Dahlia Bakery","https://s3-media2.fl.yelpcdn.com/bphoto/wZ0ShrAxVBpXsfj8w7DJNA/o.jpg",FALSE,"https://www.yelp.com/biz/dahlia-bakery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",797,4.5,"$",12064414540,"(206) 441-4540",237.123735898698,47.6131855205192,-122.340556830168,"2001 4th Ave","Seattle",98121,"US","WA",NA,103,750,1785.71428571429,FALSE,750,1786
"559","steelhead-diner-seattle","Steelhead Diner","https://s3-media1.fl.yelpcdn.com/bphoto/dLZySl0WWgc83xqOfgJQBQ/o.jpg",FALSE,"https://www.yelp.com/biz/steelhead-diner-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",1311,3.5,"$$",12066250129,"(206) 625-0129",292.580580184772,47.60956,-122.34105,"95 Pine St","Seattle",98101,"US","WA",NA,259,1100,2200,FALSE,1100,2200
"560","outlaw-tamales-seattle","Outlaw Tamales","https://s3-media1.fl.yelpcdn.com/bphoto/iVXFE6PyHRHDkN70ThiQWg/o.jpg",FALSE,"https://www.yelp.com/biz/outlaw-tamales-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",14,5,"$",12063536074,"(206) 353-6074",271.300056724258,47.6133499,-122.3413,"2025 4th Ave","Seattle",98121,"US","WA","mexican",223,800,1400,FALSE,800,1400
"561","andaluca-restaurant-seattle-2","Andaluca Restaurant","https://s3-media3.fl.yelpcdn.com/bphoto/e6N0tYWNZdRsisyqphvBow/o.jpg",FALSE,"https://www.yelp.com/biz/andaluca-restaurant-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",231,4,"$$$",12063826999,"(206) 382-6999",89.20761039318,47.6122365,-122.3380508,"407 Olive Way","Seattle",98101,"US","WA",NA,2,1087.5,1550,FALSE,1088,1550
"562","millionaire-hotdogs-seattle-2","Millionaire Hotdogs","https://s3-media2.fl.yelpcdn.com/bphoto/Ku2qYV2XzB2Rc3gG1_qVyA/o.jpg",FALSE,"https://www.yelp.com/biz/millionaire-hotdogs-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",6,5,NA,12064131769,"(206) 413-1769",81.61465736882,47.61188,-122.33729,"400 Pine St","Seattle",98101,"US","WA",NA,246,900,1900,FALSE,900,1900
"563","lopriore-bros-pasta-bar-seattle","LoPriore Bros Pasta Bar","https://s3-media3.fl.yelpcdn.com/bphoto/B-D2WoYrZQiiJpT5VqaCAw/o.jpg",FALSE,"https://www.yelp.com/biz/lopriore-bros-pasta-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",239,4.5,"$",12066217545,"(206) 621-7545",303.996844500208,47.609366,-122.341095,"1530 Post Aly","Seattle",98101,"US","WA","italian",129,1000,1700,FALSE,1000,1700
"564","p-f-changs-seattle","P.F. Chang's","https://s3-media3.fl.yelpcdn.com/bphoto/QaXz8CrYwFl8TdbITCsryg/o.jpg",FALSE,"https://www.yelp.com/biz/p-f-changs-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",357,3,"$$",12063930070,"(206) 393-0070",83.598527318838,47.6117296300283,-122.337520347916,"400 Pine St","Seattle",98101,"US","WA","chinese",216,1100,2228.57142857143,FALSE,1100,2229
"565","scout-seattle","Scout","https://s3-media3.fl.yelpcdn.com/bphoto/BdtrDbVSSbOtr_XcdLAJgQ/o.jpg",FALSE,"https://www.yelp.com/biz/scout-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",125,3.5,"$$$",12066824700,"(206) 682-4700",238.502093926792,47.610385492444,-122.341321930289,"110 Stewart St","Seattle",98101,"US","WA",NA,281,630,0,FALSE,630,0
"566","buffalo-wild-wings-seattle-2","Buffalo Wild Wings","https://s3-media1.fl.yelpcdn.com/bphoto/s4r1vcExQg0Kzw8Tq5Wrig/o.jpg",FALSE,"https://www.yelp.com/biz/buffalo-wild-wings-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",300,2.5,"$$",12064672743,"(206) 467-2743",75.958827956432,47.6118772,-122.3377297,"1624 4th Avenue","Seattle",98101,"US","WA",NA,339,1042.85714285714,114.285714285714,TRUE,1043,114
"567","yard-house-seattle","Yard House","https://s3-media2.fl.yelpcdn.com/bphoto/v1fFCQiqp20BPrz-t0pJgg/o.jpg",FALSE,"https://www.yelp.com/biz/yard-house-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ",571,3.5,"$$",12066822087,"(206) 682-2087",141.501516584164,47.6105657927679,-122.337333251419,"1501 4th Ave","Seattle",98101,"US","WA",NA,288,1100,1642.85714285714,FALSE,1100,1643
